Value,Count
0.0,3348.0
146.27999877929688,2560.0
165.9199981689453,2115.0
104.70999908447266,2085.0
127.19000244140624,2017.0
149.89999389648438,1969.0
187.02999877929688,1969.0
196.75,1923.0
113.5500030517578,1870.0
95.04000091552734,1667.0
161.8000030517578,1650.0
398.7000122070313,1625.0
114.55999755859376,1613.0
139.47999572753906,1603.0
145.35000610351562,1599.0
135.80999755859375,1584.0
122.8499984741211,1561.0
135.97999572753906,1544.0
118.8499984741211,1532.0
132.99000549316406,1509.0
159.36000061035156,1469.0
103.33999633789062,1463.0
129.1300048828125,1455.0
146.72999572753906,1454.0
141.38999938964844,1448.0
78.81999969482422,1445.0
161.41000366210938,1423.0
130.5,1411.0
153.0399932861328,1410.0
134.83999633789062,1407.0
148.58999633789062,1394.0
122.6999969482422,1387.0
140.74000549316406,1366.0
127.44000244140624,1359.0
124.1999969482422,1350.0
139.47000122070312,1321.0
165.88999938964844,1304.0
106.66000366210938,1295.0
108.16000366210938,1270.0
88.9000015258789,1240.0
144.5,1236.0
144.89999389648438,1231.0
132.9499969482422,1228.0
151.27000427246094,1228.0
155.6999969482422,1213.0
178.58999633789062,1181.0
240.97999572753903,1180.0
117.62000274658205,1176.0
110.58000183105467,1166.0
152.99000549316406,1161.0
72.08999633789062,1150.0
117.30999755859376,1150.0
134.2100067138672,1138.0
156.85000610351562,1134.0
81.29000091552734,1133.0
102.87000274658205,1132.0
156.1999969482422,1128.0
87.41000366210938,1117.0
65.22000122070312,1111.0
127.3000030517578,1110.0
129.3699951171875,1108.0
170.00999450683594,1106.0
125.44000244140624,1099.0
158.99000549316406,1097.0
174.33999633789062,1096.0
69.83000183105469,1096.0
94.79000091552734,1088.0
107.41999816894533,1084.0
104.9000015258789,1083.0
135.36000061035156,1082.0
176.25,1080.0
142.75,1077.0
120.41000366210938,1071.0
119.4000015258789,1069.0
108.87000274658205,1067.0
100.87000274658205,1067.0
105.95999908447266,1066.0
165.22000122070312,1064.0
99.44000244140624,1062.0
121.95999908447266,1062.0
170.9600067138672,1055.0
179.02999877929688,1054.0
113.56999969482422,1048.0
122.52999877929688,1041.0
96.95999908447266,1040.0
97.2699966430664,1040.0
152.60000610351562,1038.0
131.9600067138672,1037.0
170.89999389648438,1035.0
160.4499969482422,1034.0
126.54000091552734,1024.0
142.5500030517578,1023.0
122.2699966430664,1021.0
97.58999633789062,1020.0
147.75,1013.0
110.91000366210938,1013.0
158.9499969482422,1012.0
119.61000061035156,1006.0
93.16999816894533,1006.0
120.26000213623048,1004.0
175.35000610351562,1003.0
190.6000061035156,994.0
83.06999969482422,990.0
109.47000122070312,987.0
