Value,Count
1390.0,1099.0
1341.0,1098.0
2387.0,1095.0
1607.0,1094.0
3856.0,1094.0
1854.0,1094.0
1807.0,1092.0
1712.0,1090.0
1771.0,1089.0
1261.0,1088.0
881.0,1087.0
1119.0,1086.0
1362.0,1085.0
2351.0,1085.0
968.0,1084.0
973.0,1084.0
2669.0,1084.0
1029.0,1082.0
1197.0,1082.0
1682.0,1078.0
855.0,1078.0
1179.0,1077.0
2129.0,1077.0
1977.0,1076.0
2228.0,1074.0
2121.0,1073.0
1250.0,1073.0
789.0,1072.0
1134.0,1072.0
1193.0,1072.0
3866.0,1071.0
1737.0,1071.0
1769.0,1070.0
1529.0,1066.0
1833.0,1061.0
2126.0,1061.0
1281.0,1059.0
1039.0,1059.0
1731.0,1059.0
1322.0,1056.0
2052.0,1055.0
1037.0,1055.0
2008.0,1055.0
1894.0,1054.0
1739.0,1053.0
1900.0,1053.0
1161.0,1051.0
1662.0,1051.0
1055.0,1050.0
1251.0,1050.0
1183.0,1050.0
2053.0,1050.0
2110.0,1050.0
1846.0,1048.0
1963.0,1047.0
1398.0,1047.0
971.0,1046.0
953.0,1045.0
3769.0,1045.0
1044.0,1044.0
1300.0,1044.0
3890.0,1043.0
1565.0,1043.0
878.0,1041.0
2172.0,1040.0
894.0,1040.0
1641.0,1039.0
1396.0,1039.0
1966.0,1039.0
2235.0,1038.0
1351.0,1037.0
1043.0,1037.0
2250.0,1037.0
846.0,1036.0
1469.0,1036.0
1859.0,1035.0
1399.0,1035.0
1671.0,1034.0
1074.0,1034.0
779.0,1033.0
2417.0,1032.0
2120.0,1031.0
994.0,1031.0
2015.0,1031.0
844.0,1031.0
2035.0,1029.0
2448.0,1027.0
2969.0,1027.0
1117.0,1027.0
1713.0,1025.0
4564.0,1024.0
1202.0,1022.0
1608.0,1022.0
1543.0,1022.0
1630.0,1021.0
1319.0,1021.0
1642.0,1021.0
1792.0,1020.0
1532.0,1019.0
991.0,1018.0
1555.0,1017.0
1304.0,1017.0
1345.0,1016.0
1270.0,1016.0
3145.0,1016.0
1601.0,1016.0
1103.0,1013.0
3260.0,1013.0
1404.0,1012.0
674.0,1011.0
1032.0,1009.0
2047.0,1008.0
919.0,1007.0
1541.0,1006.0
935.0,1004.0
2139.0,1003.0
1496.0,1001.0
1587.0,1001.0
1086.0,999.0
1756.0,999.0
2041.0,999.0
1373.0,998.0
2345.0,998.0
1981.0,998.0
2527.0,997.0
3254.0,997.0
1294.0,997.0
1238.0,997.0
1489.0,996.0
1246.0,994.0
2214.0,993.0
4514.0,991.0
1057.0,990.0
1997.0,989.0
851.0,989.0
2955.0,986.0
2226.0,985.0
1053.0,984.0
1828.0,983.0
2915.0,981.0
1578.0,981.0
1028.0,981.0
3351.0,981.0
1241.0,981.0
1289.0,981.0
1031.0,979.0
1333.0,979.0
1436.0,978.0
1392.0,978.0
2272.0,977.0
1175.0,977.0
1258.0,976.0
3439.0,976.0
2198.0,975.0
1231.0,974.0
1748.0,974.0
1786.0,973.0
2295.0,972.0
1492.0,972.0
1174.0,971.0
1111.0,969.0
2059.0,969.0
2719.0,967.0
3020.0,967.0
651.0,966.0
2390.0,965.0
1278.0,964.0
2710.0,964.0
1140.0,964.0
1155.0,964.0
1905.0,959.0
1361.0,958.0
1306.0,958.0
2524.0,958.0
1583.0,957.0
2943.0,957.0
1490.0,956.0
1045.0,956.0
1201.0,955.0
1358.0,955.0
1047.0,955.0
1264.0,953.0
753.0,953.0
2501.0,952.0
1531.0,951.0
1668.0,951.0
1481.0,951.0
1393.0,951.0
3102.0,951.0
1019.0,948.0
4425.0,948.0
2220.0,947.0
930.0,944.0
1081.0,944.0
1458.0,944.0
1591.0,942.0
1915.0,942.0
2084.0,941.0
3190.0,941.0
2154.0,940.0
2322.0,938.0
1082.0,938.0
996.0,938.0
1220.0,937.0
1738.0,936.0
663.0,936.0
1405.0,936.0
766.0,934.0
2048.0,934.0
2700.0,932.0
1918.0,932.0
976.0,931.0
1120.0,929.0
2293.0,926.0
1914.0,926.0
3739.0,925.0
827.0,925.0
1112.0,924.0
892.0,924.0
1519.0,924.0
804.0,924.0
1965.0,923.0
1511.0,923.0
845.0,921.0
1515.0,921.0
1624.0,921.0
1702.0,920.0
1035.0,920.0
762.0,920.0
2667.0,919.0
1567.0,919.0
1071.0,918.0
775.0,918.0
1416.0,917.0
1312.0,917.0
1796.0,916.0
1479.0,916.0
2263.0,916.0
905.0,915.0
1383.0,915.0
2871.0,913.0
895.0,912.0
650.0,912.0
1168.0,912.0
1413.0,910.0
1065.0,908.0
1890.0,908.0
1636.0,907.0
749.0,907.0
1200.0,906.0
770.0,906.0
3071.0,905.0
1049.0,904.0
4055.0,903.0
763.0,902.0
798.0,902.0
1634.0,901.0
945.0,901.0
3460.0,900.0
2189.0,900.0
1260.0,900.0
1467.0,899.0
1414.0,899.0
856.0,899.0
2176.0,898.0
1218.0,897.0
1927.0,897.0
3960.0,897.0
1138.0,895.0
2783.0,894.0
1537.0,894.0
917.0,893.0
2033.0,893.0
1518.0,892.0
1845.0,892.0
829.0,892.0
2547.0,887.0
251.0,885.0
2493.0,885.0
769.0,885.0
1144.0,883.0
2513.0,883.0
3226.0,882.0
1923.0,882.0
1146.0,882.0
2205.0,881.0
1544.0,880.0
1118.0,880.0
2338.0,880.0
992.0,880.0
1536.0,879.0
1386.0,877.0
1667.0,877.0
838.0,876.0
1214.0,876.0
713.0,875.0
2004.0,874.0
2284.0,873.0
1210.0,872.0
2419.0,872.0
1266.0,872.0
2355.0,871.0
982.0,871.0
2094.0,867.0
4232.0,867.0
1171.0,867.0
729.0,867.0
2232.0,866.0
1372.0,865.0
2179.0,863.0
1938.0,862.0
1283.0,862.0
1693.0,861.0
1158.0,860.0
2036.0,860.0
702.0,860.0
2187.0,859.0
1030.0,858.0
929.0,856.0
2248.0,856.0
1800.0,856.0
1186.0,856.0
3772.0,855.0
1249.0,854.0
336.0,852.0
2823.0,852.0
1116.0,852.0
2005.0,850.0
2506.0,850.0
2371.0,850.0
3079.0,850.0
1056.0,850.0
3068.0,848.0
1156.0,848.0
1223.0,848.0
1881.0,846.0
1606.0,846.0
1747.0,845.0
1470.0,845.0
1423.0,844.0
2057.0,843.0
839.0,843.0
1286.0,842.0
1545.0,842.0
1755.0,841.0
2689.0,841.0
1064.0,840.0
1090.0,840.0
2102.0,840.0
1184.0,838.0
1352.0,838.0
2077.0,837.0
745.0,836.0
1726.0,836.0
969.0,835.0
1580.0,835.0
2132.0,835.0
937.0,834.0
2843.0,834.0
1036.0,834.0
2558.0,834.0
1104.0,834.0
3429.0,833.0
2224.0,833.0
885.0,832.0
1411.0,832.0
3193.0,831.0
2029.0,831.0
1170.0,830.0
