Value,Count
3882.0,780.0
6305.0,779.0
5457.0,779.0
9424.0,779.0
4748.0,779.0
4062.0,778.0
6299.0,777.0
6225.0,777.0
9229.0,776.0
8694.0,776.0
4154.0,776.0
5593.0,775.0
6054.0,775.0
17619.0,775.0
9274.0,775.0
6164.0,774.0
7670.0,774.0
3330.0,773.0
10981.0,772.0
4504.0,772.0
3803.0,772.0
3907.0,771.0
3502.0,771.0
5050.0,771.0
13668.0,770.0
5548.0,770.0
12895.0,770.0
5936.0,768.0
3827.0,768.0
8793.0,767.0
6607.0,766.0
4709.0,766.0
7899.0,765.0
6321.0,765.0
5509.0,764.0
15877.0,764.0
3299.0,762.0
4774.0,762.0
11617.0,760.0
3532.0,760.0
8886.0,760.0
4607.0,759.0
6906.0,759.0
5979.0,758.0
11706.0,757.0
9433.0,757.0
10259.0,757.0
6194.0,756.0
4988.0,756.0
4452.0,755.0
5605.0,754.0
7732.0,753.0
3845.0,753.0
6480.0,752.0
4788.0,752.0
3603.0,751.0
3116.0,750.0
4682.0,750.0
8419.0,750.0
7869.0,749.0
5202.0,748.0
7274.0,748.0
4218.0,747.0
6116.0,747.0
5663.0,746.0
6918.0,746.0
4904.0,746.0
7761.0,746.0
15142.0,746.0
8129.0,745.0
6151.0,745.0
5125.0,743.0
6988.0,743.0
5088.0,742.0
3578.0,741.0
5119.0,741.0
6127.0,740.0
9067.0,739.0
11245.0,739.0
10643.0,739.0
6564.0,739.0
5902.0,739.0
6316.0,738.0
4913.0,738.0
3725.0,738.0
5930.0,737.0
5078.0,737.0
4513.0,737.0
5445.0,737.0
4508.0,736.0
5490.0,736.0
11698.0,736.0
4292.0,735.0
4409.0,735.0
6634.0,734.0
6297.0,733.0
3727.0,731.0
6461.0,731.0
7622.0,731.0
3136.0,730.0
5343.0,729.0
11183.0,729.0
3835.0,728.0
5161.0,728.0
5844.0,728.0
4505.0,727.0
4309.0,727.0
6404.0,726.0
6226.0,725.0
8627.0,724.0
7404.0,724.0
6897.0,724.0
4404.0,723.0
4245.0,723.0
8147.0,722.0
6961.0,722.0
4934.0,721.0
4932.0,721.0
15217.0,719.0
4825.0,719.0
5463.0,717.0
4697.0,716.0
9431.0,716.0
6526.0,716.0
5495.0,715.0
6516.0,714.0
6044.0,714.0
5178.0,714.0
6567.0,713.0
10671.0,712.0
7343.0,712.0
4624.0,712.0
7219.0,712.0
7823.0,711.0
3056.0,710.0
5777.0,710.0
6644.0,709.0
5656.0,709.0
6972.0,709.0
7212.0,708.0
8051.0,708.0
8949.0,707.0
6023.0,706.0
3666.0,706.0
3416.0,706.0
6203.0,705.0
5136.0,705.0
6813.0,705.0
4615.0,704.0
5317.0,704.0
4342.0,704.0
7139.0,704.0
4163.0,704.0
6690.0,703.0
3766.0,703.0
6401.0,703.0
13778.0,702.0
6132.0,701.0
10563.0,700.0
4180.0,700.0
10788.0,699.0
3286.0,699.0
6036.0,698.0
5617.0,697.0
4151.0,696.0
5149.0,696.0
7034.0,695.0
6729.0,694.0
3906.0,694.0
5597.0,693.0
5993.0,693.0
3312.0,693.0
5574.0,693.0
6021.0,693.0
5015.0,692.0
4395.0,692.0
5321.0,692.0
8518.0,691.0
5350.0,691.0
5003.0,691.0
3761.0,690.0
9048.0,690.0
3784.0,688.0
11432.0,688.0
7793.0,687.0
6436.0,687.0
5019.0,687.0
5668.0,686.0
6027.0,686.0
7733.0,685.0
5382.0,685.0
3780.0,685.0
7649.0,684.0
5947.0,684.0
3770.0,683.0
5309.0,683.0
4021.0,683.0
6216.0,682.0
3980.0,682.0
2899.0,682.0
3857.0,681.0
5513.0,681.0
9587.0,679.0
4657.0,679.0
7575.0,677.0
6025.0,677.0
4778.0,677.0
7426.0,676.0
5923.0,676.0
8262.0,676.0
4487.0,676.0
5628.0,675.0
4975.0,675.0
5929.0,674.0
5059.0,674.0
4789.0,674.0
4244.0,674.0
4351.0,674.0
6935.0,673.0
11122.0,673.0
12752.0,673.0
4793.0,672.0
15670.0,672.0
5211.0,671.0
4741.0,671.0
5797.0,671.0
3303.0,670.0
4216.0,670.0
7809.0,670.0
4605.0,668.0
5601.0,668.0
6412.0,667.0
9128.0,667.0
6146.0,667.0
3221.0,667.0
4713.0,666.0
6279.0,665.0
5890.0,664.0
4463.0,664.0
4828.0,664.0
4018.0,664.0
4502.0,664.0
6747.0,663.0
2905.0,663.0
6005.0,663.0
9559.0,663.0
6268.0,663.0
10060.0,662.0
7647.0,662.0
11267.0,662.0
6001.0,662.0
5964.0,662.0
8375.0,661.0
5875.0,660.0
5064.0,659.0
4581.0,659.0
3501.0,659.0
5638.0,657.0
4327.0,657.0
5292.0,657.0
5027.0,657.0
5302.0,657.0
5357.0,657.0
3797.0,656.0
6428.0,656.0
4300.0,656.0
4531.0,656.0
